# S3-async after — 2026-09-22 13:30:27
# base=http://localhost:8080 users=30 duration=300s topic=MOVIE_WATCHING/LEVEL_3 audio=scripts/test_audio.webm
# 서버: SPRING_PROFILES_ACTIVE=dev STT_ENABLED=false LLM_ENABLED=false STT_MOCK_DELAY_MS=3000 LLM_MOCK_DELAY_MS=4500 JAVA_TOOL_OPTIONS="-Xms2g -Xmx2g" ./gradlew bootRun (MySQL 3307, 실제 R2, 워커 동시 상한 30)
# 요약: 접수 248/248 202, p95 0.032s(SLO 0.5s ✓). 접수→완료 p50 12.3s / p95 18.3s / max 26.7s — S1 단독(10.3s) 대비 p95 +8s는 큐 대기(큐 max 40, 처리 중 max 30 = 동시 상한에 붙음).
#       처리량 44콤보/분(전환 전 k6 1,080건/5분 = 216/분): 동기는 상한이 없어 30명이 각자 7.5s씩 자고 끝났고, 비동기는 워커 슬롯 30이 상한. 30명 연속 제출 = 문항 ~90개 동시 요구 vs 슬롯 30. 상한은 설정값(backlog "동시 상한 산정").
#       GC 5분: Humongous 3회(전환 전 25회 — 오디오가 HTTP 요청 힙을 안 거침), Evacuation 4회, Full GC 0.
#       FAILED 1/682: R2 "key does not exist" — 스크립트가 PUT 응답을 확인 안 하고 접수함(브라우저는 put.ok 확인 후 접수). 워커는 이걸 3회 재시도했는데 404는 재시도 무의미 → 후속.
user attemptId                             q   http  submit_s  complete_s
21  2ad6f2b7-2bee-4e62-99cc-a501b2f4a163  2   202   0.018608  12.2
21  d413895b-80a4-4ccc-a4bf-e52f3f1942ec  2   202   0.018815  14.3
21  b0ffdc83-c6de-4db8-bf81-d82119d8b7fc  3   202   0.019537  12.3
21  3c8ac98c-5f2e-4cbc-beaa-8cd828f720bb  3   202   0.019814  12.3
21  abe2c754-018f-4d1e-927d-843ab17e9cba  2   202   0.021180  14.3
21  de65166f-223d-46af-9e5a-3c09dcb65fe8  2   202   0.022376  14.4
21  89d2c272-8d31-4f23-9344-d624d6084182  3   202   0.024565  12.3
21  6c0555e4-6333-46dc-acbd-ad8461778072  3   202   0.026556  12.3
22  5640e967-25da-494e-bf27-3a265ff360e5  3   202   0.011997  10.2
22  6cc8e421-d225-4c8b-8429-3e43bfd514ec  3   202   0.019398  12.3
22  272c4198-9b5d-4188-9579-c1495059bdbd  3   202   0.019921  12.2
22  00060128-17da-48b5-bf2c-0548409a02fd  2   202   0.020127  10.3
22  5c8d14ab-0edf-4f2c-92e8-5f5968f47488  3   202   0.023540  12.2
22  a6612cf5-77ea-4d08-a48d-73e1316a9368  3   202   0.023646  12.3
22  4b759269-b6c5-45ce-8ad7-23d8c9d42af0  3   202   0.024704  20.4
22  1e66dac4-96e2-4544-9b26-afd6b894005e  3   202   0.025971  12.3
